page,status,v10_class,truth_class,iou,x1,y1,x2,y2
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2771.987190246582,1981.9946899414062,2988.1895141601562,2194.9158325195312
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2212.214775085449,3458.4280700683594,2434.8104858398438,3679.910369873047
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,4411.8272705078125,3456.7332763671875,4637.955261230469,3677.1650390625
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3137.8472595214844,3465.7404022216797,3339.7017822265625,3678.0711059570312
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,3288.616340637207,2160.1202239990234,3512.121826171875,2312.968032836914
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,3292.20059967041,3780.0,3513.9192810058594,3982.4571075439453
3,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,1897.9436645507812,3101.017822265625,2117.1544799804688,3317.9891357421875
3,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,4320.025054931641,3461.1074829101562,4514.255218505859,3696.8003540039062
3,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3611.3494262695312,2488.0121459960938,3862.3162841796875,2735.4131469726562
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3134.177215576172,3599.5101928710938,3340.0,3819.8723754882812
3,accepted,AD-GRD,AD-GRD,1.0,4220.069641113281,3780.6937866210938,4419.992492675781,3961.4382934570312
3,accepted,AD-GRD,AD-GRD,1.0,3625.5553588867188,1969.2594604492188,3849.6174926757812,2188.7457275390625
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,3636.135498046875,3281.577735900879,3843.2978515625,3486.9573669433594
3,accepted,AD-GRD,AD-GRD,1.0,4684.4573974609375,3112.0150451660156,4900.783630371094,3332.0887451171875
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,3426.068130493164,2700.4812927246094,3671.6539306640625,2886.8720703125
3,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,1521.4352416992188,2967.6661376953125,1719.7282104492188,3217.6593017578125
3,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3613.7040405273438,2572.2775268554688,3866.9591064453125,2799.7713012695312
3,accepted,AD-GRD,AD-GRD,1.0,4320.174011230469,2947.2389526367188,4433.0466232299805,3170.14111328125
3,accepted,AD-GRD,AD-GRD,1.0,3818.9639053344727,2351.3501892089844,4041.5968322753906,2572.1244201660156
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,2160.0,2786.912498474121,2331.3622131347656,3000.243194580078
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3976.8124389648438,2274.1310653686523,4198.991455078125,2492.811248779297
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,1691.3128356933594,3409.7310791015625,1908.7527770996094,3624.17919921875
3,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3291.780731201172,3763.4376220703125,3508.6167602539062,3879.9305419921875
3,accepted,MOTORIZED DAMPER,MOTORIZED DAMPER,1.0,1620.0,2973.5453491210938,1766.6825714111328,3208.6914672851562
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3240.2064895629883,3466.1566009521484,3355.657615661621,3680.489990234375
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3896.509132385254,3529.3425903320312,4135.861114501953,3765.0897827148438
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,2116.78271484375,2789.535255432129,2260.0,3003.4493713378906
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,1899.900146484375,2839.7586975097656,2118.7749633789062,3058.009979248047
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,3143.9454345703125,2377.5546264648438,3339.5865478515625,2601.3291625976562
3,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,4473.960525512695,2799.766212463379,4686.148742675781,3013.5247497558594
3,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4672.6585693359375,3240.715232849121,4915.4957275390625,3343.2838973999023
3,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2700.4613647460938,3530.884765625,2895.0438690185547,3753.3424072265625
3,accepted,AD-GRD,AD-GRD,1.0,4320.061508178711,3780.4312744140625,4485.093795776367,3945.786895751953
3,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,1891.80419921875,3240.5269470214844,2122.7659912109375,3340.420585632324
4,accepted,FAN,FAN,1.0,1880.9996337890625,2538.7129516601562,2130.6019287109375,2784.7755126953125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2566.341796875,3045.9660034179688,2798.8782958984375,3288.15283203125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,4628.0245361328125,3465.067886352539,4856.4808349609375,3693.6927490234375
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2563.3899841308594,3380.61376953125,2798.9407958984375,3622.2219848632812
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2565.5501403808594,2015.8327331542969,2798.3956298828125,2256.932861328125
4,accepted,MOTORIZED DAMPER,MOTORIZED DAMPER,1.0,2411.6096801757812,2465.8323974609375,2647.8037109375,2700.647705078125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,1928.3302001953125,3378.150665283203,2159.8253784179688,3608.8929138183594
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2569.654296875,2356.234375,2799.3720703125,2595.4747314453125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2476.3441162109375,2741.085823059082,2714.4027709960938,2975.8953857421875
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,3984.6171264648438,2039.6383361816406,4234.6588134765625,2260.0
4,accepted,FAN,FAN,1.0,4691.398132324219,3077.6197509765625,4929.046630859375,3311.5882568359375
4,accepted,AD-GRD,AD-GRD,1.0,1620.2120742797852,3609.5510864257812,1719.1653289794922,3834.2302856445312
4,accepted,AD-GRD,AD-GRD,1.0,3998.5245056152344,2160.0,4239.107147216797,2282.472183227539
4,accepted,AD-GRD,AD-GRD,1.0,1620.0,3406.7230529785156,1749.8252868652344,3667.830108642578
4,accepted,AD-GRD,AD-GRD,1.0,2344.1636810302734,2470.019287109375,2579.097412109375,2701.4134521484375
4,accepted,EXHAUST FAN,EXHAUST FAN,1.0,2160.4129943847656,2569.0467529296875,2399.3257904052734,2798.928955078125
4,accepted,AD-GRD,AD-GRD,1.0,5077.2552490234375,3033.8045654296875,5310.811462402344,3265.5362548828125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,4092.3514404296875,2700.5413513183594,4328.508972167969,2924.876922607422
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2700.0,2020.83447265625,2812.134719848633,2257.0733642578125
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2700.0,3048.4948120117188,2814.1808166503906,3298.9508056640625
4,accepted,AD-GRD,AD-GRD,1.0,1620.0871353149414,3114.36328125,1724.341163635254,3337.768310546875
4,accepted,AD-GRD,AD-GRD,1.0,1502.1319580078125,3117.7207641601562,1718.6572265625,3337.2188110351562
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,4320.0,3079.3184814453125,4480.7769775390625,3309.7903442382812
4,accepted,AD-GRD,AD-GRD,1.0,4203.544342041016,3297.1922607421875,4420.0,3527.9903564453125
4,accepted,AD-GRD,AD-GRD,1.0,1497.651611328125,3611.317626953125,1719.400634765625,3840.1154174804688
4,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,2700.0,3384.3297729492188,2801.705696105957,3634.3948364257812
5,accepted,FAN,FAN,1.0,2171.1784439086914,2700.0,2416.0699768066406,2928.9742431640625
5,accepted,FAN,FAN,1.0,4320.0,3031.1141967773438,4557.204406738281,3277.8264770507812
5,accepted,FAN,FAN,1.0,1620.0,3413.228561401367,1742.164794921875,3657.3665161132812
6,deleted,VAV,,0.0,1561.4906005859375,411.88104248046875,1720.0,638.7810668945312
6,deleted,MANUAL VOLUME DAMPER,,0.0,860.6432495117188,2032.387451171875,1123.1969604492188,2259.6954345703125
6,deleted,AD-T-BAR SUPPLY,,0.0,5421.419616699219,414.7766418457031,5655.132385253906,635.76953125
6,deleted,VAV,,0.0,779.9439697265625,405.24786376953125,1040.596923828125,639.5311889648438
7,deleted,FAN,,0.0,2093.2977294921875,2525.9622192382812,2259.908447265625,2762.8599853515625
7,deleted,FAN,,0.0,2771.6479721069336,2540.0562133789062,3007.7027893066406,2773.3836669921875
7,deleted,FAN,,0.0,1315.033935546875,3136.6011962890625,1559.65380859375,3339.9327392578125
7,deleted,MANUAL VOLUME DAMPER,,0.0,5148.843688964844,2917.434555053711,5402.710144042969,3163.7939453125
7,deleted,MANUAL VOLUME DAMPER,,0.0,4861.187103271484,1501.8617248535156,5084.392578125,1719.0955810546875
8,deleted,VENT CAP,,0.0,5445.282173156738,2858.2562255859375,5698.241455078125,3112.322021484375
8,deleted,FAN,,0.0,4320.018081665039,4064.398193359375,4484.970275878906,4321.516662597656
8,deleted,VENT CAP,,0.0,5742.971862792969,2856.7024841308594,5994.8502197265625,3109.3985900878906
8,deleted,FIRE SMOKE DAMPER,,0.0,3180.0001220703125,1080.0,3340.0,1233.7489624023438
