page,status,v10_class,truth_class,iou,x1,y1,x2,y2
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,6376.062194824219,1368.1334838867188,6579.827697753906,1610.603271484375
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5870.635345458984,1195.867919921875,6040.0,1431.3825378417969
1,accepted,FAN,FAN,1.0,6251.718994140625,926.1577758789062,6495.841979980469,1168.3333129882812
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5207.97265625,3837.8168029785156,5446.3897705078125,4076.717529296875
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5940.0,2798.7230529785156,6163.309356689453,3029.379608154297
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,6330.0008544921875,3191.2228393554688,6554.0291748046875,3340.0
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4713.5657958984375,2700.0,4947.764892578125,2802.727508544922
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5220.177490234375,3187.8724365234375,5458.986083984375,3339.759521484375
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,6321.623718261719,2795.6046981811523,6564.946228027344,3035.770233154297
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,5385.1624755859375,1092.2649765014648,5499.8721923828125,1331.1749572753906
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,6323.888854980469,2395.6805725097656,6563.707580566406,2634.768096923828
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5201.606201171875,2331.070266723633,5435.6201171875,2560.0612182617188
1,accepted,AD-SURF SUPPLY,AD-SURF SUPPLY,1.0,4335.9814453125,2025.6111145019531,4582.699279785156,2260.0
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,5922.1783447265625,3240.1439361572266,6039.8809814453125,3421.0179443359375
1,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4249.0465087890625,1659.1870498657227,4419.7965087890625,1890.8789367675781
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,6480.058403015137,3241.740997314453,6567.382194519043,3425.1675872802734
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5400.0,1091.7153091430664,5626.7149658203125,1333.8424377441406
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5940.036361694336,1196.9375305175781,6112.432540893555,1433.2015686035156
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,5184.129577636719,1811.86767578125,5427.1077880859375,2056.1776123046875
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4672.313903808594,1679.7297668457031,4900.4122314453125,1901.4298095703125
1,accepted,AD-GRD,AD-GRD,1.0,4888.0213623046875,1049.1731567382812,5118.37353515625,1179.9935913085938
1,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,5907.060394287109,2700.0,6039.9437255859375,2844.030471801758
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,6480.0,2797.431037902832,6568.391136169434,3029.0626831054688
1,accepted,AD-GRD,AD-GRD,1.0,4696.607238769531,2160.7789459228516,4931.0662841796875,2336.666213989258
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4484.191192626953,1050.7470092773438,4708.570892333984,1179.8054809570312
1,accepted,AD-GRD,AD-GRD,1.0,5272.541687011719,1620.1410217285156,5499.335266113281,1732.598503112793
1,accepted,AD-GRD,AD-GRD,1.0,4346.929870605469,2160.0,4574.7239990234375,2266.0541229248047
1,accepted,AD-GRD,AD-GRD,1.0,5475.298210144043,1620.2472686767578,5721.6683349609375,1720.2993698120117
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,6480.0,3796.6758193969727,6570.870025634766,4021.8263244628906
1,accepted,AD-GRD,AD-GRD,1.0,4643.00244140625,2074.170928955078,4880.7100830078125,2260.0
1,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4853.178039550781,1080.7485656738281,4959.830627441406,1273.2302551269531
1,accepted,AD-GRD,AD-GRD,1.0,4320.0302734375,1658.2226867675781,4484.094528198242,1889.9398803710938
1,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4334.5200119018555,1468.8473510742188,4577.727233886719,1710.754638671875
1,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,4320.0,1873.0018005371094,4484.071624755859,2102.0868225097656
1,accepted,AD-GRD,AD-GRD,1.0,5400.0,1795.280258178711,5507.429763793945,2022.9219970703125
1,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4860.0,1265.5172729492188,5011.932922363281,1491.0411376953125
1,accepted,AD-SURF RETURN,AD-SURF RETURN,1.0,4248.340606689453,1872.3658752441406,4420.0,2105.229766845703
1,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,6480.039947509766,1799.7555236816406,6577.984001159668,2032.7030944824219
2,accepted,EXHAUST FAN,EXHAUST FAN,1.0,4135.242248535156,1801.1267547607422,4366.572448730469,2031.6392211914062
2,accepted,FAN,FAN,1.0,5699.573486328125,2504.6612548828125,5946.33740234375,2749.735107421875
2,accepted,FAN,FAN,1.0,5659.123962402344,2608.0541381835938,5902.2239990234375,2800.0
2,accepted,EXHAUST FAN,EXHAUST FAN,1.0,4240.646514892578,2569.4463806152344,4420.0,2799.7789306640625
2,accepted,EXHAUST FAN,EXHAUST FAN,1.0,4320.0,2569.37060546875,4490.557235717773,2800.0
