page,status,v10_class,truth_class,iou,x1,y1,x2,y2
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3240.2161712646484,3153.8024291992188,3476.8146057128906,3340.0
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4321.640777587891,3240.843994140625,4556.597839355469,3452.388656616211
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3280.0800170898438,1501.7154541015625,3525.2952270507812,1719.6820068359375
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3240.0,823.2030639648438,3383.2019958496094,1063.8092041015625
2,accepted,AD-GRD,AD-GRD,1.0,2954.9047088623047,1131.835090637207,3191.2188110351562,1365.671142578125
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3579.3259887695312,2955.7791748046875,3809.5996704101562,3186.79248046875
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4787.795318603516,2601.97314453125,4959.8541259765625,2799.966552734375
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,3554.867431640625,1295.3105163574219,3803.1554565429688,1542.8464660644531
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3511.168243408203,2570.980712890625,3738.5071716308594,2795.0604248046875
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3240.0,2019.8516845703125,3380.473098754883,2250.194580078125
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3342.848243713379,1761.4682006835938,3583.0199279785156,2000.958984375
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4603.06787109375,1893.0946960449219,4843.186767578125,2127.3290100097656
2,accepted,AD-GRD,AD-GRD,1.0,3933.9977111816406,1440.5951538085938,4179.069976806641,1680.3615112304688
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,931.045166015625,3240.0333251953125,1168.0073852539062,3448.3731994628906
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,540.0,2160.360336303711,766.6298217773438,2339.1858520507812
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2010.4212036132812,1614.7950439453125,2241.3126220703125,1720.0
2,accepted,VAV,VAV,1.0,3725.3472290039062,1685.3005981445312,3880.0,1926.3438415527344
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4104.5264892578125,1683.6548461914062,4352.686340332031,1930.3047180175781
2,accepted,FAN,FAN,1.0,3412.70166015625,3331.165901184082,3653.35693359375,3572.9437255859375
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4470.126892089844,2923.115966796875,4709.603088378906,3160.3632202148438
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,2853.054412841797,3152.8611450195312,3093.6155700683594,3340.0
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4038.3084106445312,2022.173828125,4269.848327636719,2248.4381103515625
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4700.03125,1199.9066772460938,4937.2596435546875,1433.3958740234375
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4860.135803222656,1200.123435974121,5024.254913330078,1433.5782165527344
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4125.063232421875,2936.3216552734375,4358.8822021484375,3167.0897216796875
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,540.0,2089.0843505859375,765.6775207519531,2260.0
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4860.000274658203,2217.954277038574,5025.146240234375,2458.4244384765625
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3241.450714111328,3240.0,3471.8399047851562,3391.3169555664062
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,2596.0563049316406,2936.0729370117188,2799.5601806640625,3180.0006103515625
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,540.4678649902344,3240.938003540039,766.0574340820312,3449.052703857422
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2715.8668823242188,1620.1544647216797,2957.8423461914062,1724.3534469604492
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3609.773681640625,995.2696838378906,3834.5863647460938,1179.8612060546875
2,accepted,FAN,FAN,1.0,4962.708099365234,2778.878143310547,5204.0540771484375,3019.5020446777344
2,accepted,FAN,FAN,1.0,2160.0,2735.5797424316406,2362.1929473876953,2979.070098876953
2,accepted,AD-GRD,AD-GRD,1.0,4959.442512512207,1080.2757415771484,5208.501281738281,1265.9142761230469
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,766.4997100830078,2583.0690307617188,996.2562866210938,2799.9912719726562
2,accepted,AD-GRD,AD-GRD,1.0,2176.1637802124023,1335.1417236328125,2426.521942138672,1580.5612182617188
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,2440.4097900390625,2272.3404846191406,2683.0048828125,2511.58984375
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1080.1135482788086,1620.0,1196.3168869018555,1777.6653442382812
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4468.8829345703125,2042.1619567871094,4709.1640625,2260.0
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,2700.0,2560.9650268554688,2832.523651123047,2798.3518676757812
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3286.6709899902344,1620.0,3525.3473510742188,1745.0144882202148
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3605.8314819335938,1080.0,3844.5737915039062,1230.3199462890625
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,1082.1396026611328,2503.6785278320312,1314.9608154296875,2738.9186401367188
2,accepted,AD-GRD,AD-GRD,1.0,3255.6603088378906,1263.4219970703125,3486.9937744140625,1497.4537353515625
2,deleted,AD-GRD,,0.0,2571.4113159179688,2700.0,2799.1006469726562,2808.6654891967773
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4463.540985107422,1807.9700622558594,4708.449432373047,2048.339874267578
2,accepted,FAN,FAN,1.0,3780.077163696289,2736.6320877075195,3966.128936767578,2976.9908447265625
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,725.8109130859375,1620.3135986328125,964.1629638671875,1849.1673278808594
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,2516.0458374023438,2940.9853515625,2754.0238037109375,3171.9924926757812
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,2584.5036010742188,1994.3120727539062,2799.1077270507812,2234.7667236328125
2,accepted,AD-GRD,AD-GRD,1.0,4962.963531494141,2160.0,5206.168182373047,2290.596939086914
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2807.4979248046875,2160.0,3041.176300048828,2283.960464477539
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4312.7293701171875,3210.1409912109375,4419.9451904296875,3339.8173828125
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4787.0416259765625,2700.0,4960.0,2849.9796752929688
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4860.0,569.6990051269531,4965.081085205078,809.507080078125
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3816.06005859375,3156.0498046875,4060.96630859375,3339.5357666015625
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1463.397216796875,3240.0834045410156,1693.504150390625,3445.0765991210938
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4324.163360595703,3224.7991943359375,4554.791351318359,3339.9193115234375
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4722.482330322266,3240.0,4957.6461181640625,3456.1996154785156
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3713.68896484375,2729.859405517578,3880.0,2981.1937255859375
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2694.915771484375,733.2122192382812,2800.0,981.6587524414062
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4786.4552001953125,1628.5856323242188,4960.0,1872.7747192382812
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3780.0,2567.8329467773438,3883.392852783203,2797.6210327148438
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4699.9947509765625,1632.7445373535156,4939.7906494140625,1871.9665222167969
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,3819.7140884399414,3240.412551879883,4058.323699951172,3402.4763793945312
2,accepted,AD-GRD,AD-GRD,1.0,1080.090576171875,3178.8775634765625,1192.409164428711,3340.0
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,4604.653991699219,1967.7492065429688,4844.31640625,2201.2877807617188
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,523.806884765625,2576.136474609375,639.83447265625,2799.34130859375
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3780.0,1299.1397399902344,3948.445816040039,1535.9555358886719
2,deleted,AD-GRD,,0.0,4321.6796875,564.9364852905273,4420.0,805.1268005371094
2,accepted,FAN,FAN,1.0,4956.626525878906,1017.2271728515625,5206.052795410156,1180.0
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4860.038619995117,1627.0884246826172,5027.972015380859,1867.7963409423828
2,accepted,AD-T-BAR RETURN,AD-T-BAR RETURN,1.0,3510.6143798828125,2700.0,3746.078857421875,2805.0814666748047
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,4860.0,3240.551055908203,4957.000305175781,3455.63916015625
2,deleted,AD-GRD,,0.0,1620.0,2700.128807067871,1774.51953125,2795.6949768066406
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,1090.9106521606445,1683.2680130004883,1337.7552490234375,1929.9677734375
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,723.9834594726562,1612.609619140625,963.9965209960938,1720.0
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4787.812438964844,2217.1247787475586,4960.0,2455.3582458496094
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2700.095687866211,2201.1691818237305,2829.9293365478516,2438.9364624023438
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,1774.5008392333984,2274.7819213867188,2009.391845703125,2514.18115234375
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3780.163803100586,2293.4823303222656,3913.9032592773438,2532.5980529785156
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,541.2505798339844,3206.4782104492188,767.2513885498047,3339.8884887695312
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,519.0657348632812,2700.0345764160156,640.0,2821.347099304199
2,accepted,AD-GRD,AD-GRD,1.0,5400.0,3026.4036254882812,5612.740661621094,3293.8329467773438
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4860.0,2600.208251953125,5026.648590087891,2799.5625
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3235.7568359375,3240.0,3339.7275390625,3399.793655395508
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,1909.3760375976562,1994.3460693359375,2152.9196166992188,2233.3402709960938
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,4683.588134765625,2216.263458251953,4927.96142578125,2457.6320190429688
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3242.53271484375,3162.9412841796875,3340.0,3340.0
2,accepted,AD-T-BAR SUPPLY,AD-T-BAR SUPPLY,1.0,4860.0,2700.0,5024.030029296875,2843.5882263183594
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1100.8162994384766,1595.2193603515625,1327.0471954345703,1719.7843017578125
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3998.0481567382812,2837.2843017578125,4232.147155761719,3072.1109008789062
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1725.3457336425781,2196.365509033203,1967.68896484375,2437.0118408203125
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1762.8957214355469,2700.1159057617188,1987.9945678710938,2802.342445373535
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,1774.151107788086,3240.277801513672,2009.3409423828125,3441.2957458496094
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,4123.257751464844,1834.6720886230469,4363.910705566406,2073.4725646972656
2,accepted,AD-GRD,AD-GRD,1.0,4960.84366607666,2043.6420593261719,5206.788726806641,2259.89306640625
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2271.129508972168,3240.087127685547,2505.2413940429688,3397.6973571777344
2,deleted,AD-GRD,,0.0,1620.0,2565.669708251953,1781.2414245605469,2795.969970703125
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,3993.2570037841797,2273.6205139160156,4232.267272949219,2511.0843505859375
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3997.977767944336,3240.0,4233.8885498046875,3396.1241149902344
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3707.6699829101562,1298.5380859375,3880.0,1539.4879760742188
2,accepted,FAN,FAN,1.0,3647.1683044433594,3335.607536315918,3879.3385009765625,3571.7543334960938
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,522.0029296875,2090.3797302246094,639.998046875,2259.5836181640625
2,accepted,AD-GRD,AD-GRD,1.0,1080.0642776489258,3241.3782501220703,1190.917625427246,3472.059844970703
2,deleted,AD-GRD,,0.0,520.3931884765625,3202.1182556152344,639.8310546875,3340.0
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,2160.0,2738.0781784057617,2256.183639526367,2978.4170532226562
2,relabeled,MANUAL VOLUME DAMPER,MOTORIZED DAMPER,0.432,3780.0,3240.0,3916.6819458007812,3466.574722290039
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,3203.9602661132812,2273.129638671875,3339.9795532226562,2504.6781311035156
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1620.0,3242.3719635009766,1719.5381622314453,3467.239471435547
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3995.006866455078,3154.3106079101562,4233.894439697266,3340.0
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,2962.1370849609375,1080.0,3201.826171875,1287.6908874511719
2,deleted,AD-GRD,,0.0,2424.3028564453125,1746.8650512695312,2659.8447265625,1976.3913879394531
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,1175.7904357910156,2196.2281494140625,1420.7421875,2437.3681640625
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3673.7216186523438,2296.4003295898438,3879.8496704101562,2532.2806091308594
2,deleted,FAN,,0.0,2678.9453125,3338.2508239746094,2800.0,3564.720916748047
2,accepted,LOUVER,LOUVER,1.0,2455.8438720703125,603.334228515625,2706.0220336914062,851.2423706054688
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1080.0,1537.7763671875,1197.0623016357422,1720.0
2,accepted,MOTORIZED DAMPER,MOTORIZED DAMPER,1.0,4679.905334472656,2700.0,4931.8837890625,2841.131393432617
2,deleted,VAV,,0.0,3780.0,1689.6889572143555,3961.809814453125,1924.5904541015625
2,deleted,MOTORIZED DAMPER,,0.0,3688.185028076172,3241.4913940429688,3880.0,3463.014617919922
2,accepted,DAMPER WITH TAP,DAMPER WITH TAP,1.0,1917.0269165039062,2635.7500610351562,2150.5342407226562,2800.0
2,deleted,AD-GRD,,0.0,1547.5993041992188,2700.1616821289062,1720.0,2807.610206604004
2,accepted,MANUAL VOLUME DAMPER,MANUAL VOLUME DAMPER,1.0,3999.541000366211,1766.75537109375,4234.10791015625,1998.2291870117188
2,accepted,FAN,FAN,1.0,1178.0560989379883,3377.8490142822266,1422.8114013671875,3614.55126953125
2,relabeled,AD-GRD,AD-T-BAR SUPPLY,1.0,1755.2638854980469,2568.3927001953125,1983.8172302246094,2794.72998046875
